,0
ATVI,0.010561138402447073
AMD,0.007183818014820226
ALXN,0.0
ALGN,0.004326871087077813
GOOG,0.09138169347300454
AMGN,0.01740950162938894
AAPL,0.10607646694168496
AMAT,0.020506087449432716
ADP,0.015661956516869715
BIDU,0.005021136121171136
BIIB,0.013112899570777698
BMRN,0.002826476038365095
CDNS,0.02252683797375445
CDW,0.0
CERN,0.0
CHTR,0.028737442251082188
CHKP,0.00513790454457997
CTAS,0.0
CSCO,0.029587997497806207
CTXS,0.0
CTSH,0.016638772547246192
CMCSA,0.02063010214333292
CPRT,0.0
COST,0.012800113155684157
DXCM,0.004947859471217139
DOCU,0.0
DLTR,0.0
EBAY,0.028271677669824163
EA,0.0
EXC,0.008670034184701164
EXPE,0.008771528294745893
FB,0.056137193742946255
GILD,0.008852843613011502
IDXX,0.009581574505417793
ILMN,0.006348472063414539
INCY,0.0
ISRG,0.004634693516137298
KHC,0.009670177932805488
LBTYA,0.0006188090179677624
LULU,0.007974038798280809
MELI,0.008052945330755852
MCHP,0.029149269985110915
MU,0.015531565265522648
MSFT,0.18486608179188294
MRNA,0.0
MNST,0.0
NTES,0.004189988156950665
NFLX,0.03136418272907532
ORLY,0.008019662886985983
PCAR,0.01572452802051707
PEP,0.033573384382023605
PDD,0.003071026539009748
QCOM,0.01238955964115727
ROST,0.007704232475620011
SGEN,0.003002716901880656
SIRI,0.0013840987645761388
SPLK,0.002302066306659524
SBUX,0.0
TMUS,0.017908568468742527
TSLA,0.009591243556818318
TCOM,0.005260468849802161
ULTA,0.004241879417120743
VRTX,0.005743231302504887
WBA,0.011743659353539162
WDAY,0.0005795217047481086
XEL,0.0
