,0
ATVI,0.003842764527268827
ADBE,0.02044558206175437
AMD,0.004035957651501595
ALXN,0.0024563604924081476
ALGN,0.0
GOOG,0.087689380121167
AMZN,0.10040703546737136
AMGN,0.009402588262693343
ADI,0.0009111731012751803
ANSS,0.0
AAPL,0.09927223047479974
AMAT,0.005150254022710982
ASML,0.0019820120302809063
ADSK,0.0036472660141209073
ADP,0.01553327434198086
BIDU,0.004083329107064698
BIIB,0.0057525686146977836
BMRN,0.005852318703866853
BKNG,0.009694590296426612
AVGO,0.016592789562957
CDNS,0.0020759391214008865
CDW,0.0
CERN,0.0
CHTR,0.006809124778668172
CHKP,0.0005410892536605098
CTAS,0.0013390816967333008
CSCO,0.026338643281935456
CTXS,0.0015937612226669662
CTSH,0.0031175456082331242
CMCSA,0.024295121152979653
CPRT,0.0
COST,0.01295130528967119
CSX,0.01007329038651056
DXCM,0.0014296520148542361
DOCU,0.0
DLTR,0.006780693382633376
EBAY,0.006121324041936884
EA,0.001804975342528009
EXC,0.0037269632444811075
EXPE,0.0029701052929050694
FB,0.04725994510452522
FAST,0.0015581911401408213
FISV,0.002843626787414846
GILD,0.010703109884656633
IDXX,0.0008194718589236916
ILMN,0.007039444581187797
INCY,0.0006088462822057175
INTC,0.0313992801864555
INTU,0.006935953552689304
ISRG,0.011808629708862468
JD,0.005225458826006935
KLAC,0.005809556618830969
KHC,0.005538788507728944
LRCX,0.0005334926889766781
LBTYA,0.0
LBTYK,0.0031942102633355004
LULU,0.00144097839660012
MAR,0.01200610410965504
MXIM,0.009238591448474354
MELI,0.00048048424676715916
MCHP,0.003306240624783811
MU,0.0076836968846591466
MSFT,0.09737453856670256
MRNA,0.0003451671421454016
MDLZ,0.013722390765554388
MNST,0.002206474204298167
NTES,0.0010547212669337397
NFLX,0.01719496455915399
NVDA,0.008818579462899458
NXPI,0.00271199421864769
ORLY,0.007378893973507921
PCAR,0.0045966076837009
PAYX,0.006952356669464015
PYPL,0.019428748985335965
PEP,0.01795079878315314
PDD,0.0
QCOM,0.012268771277448527
REGN,0.009108408767111383
ROST,0.0063795159999991
SGEN,0.0
SIRI,0.006778281266701014
SWKS,0.0
SPLK,0.0
SBUX,0.003862602521691382
SNPS,0.005529294051222615
TMUS,0.008354075707070686
TTWO,0.0006809949802541121
TSLA,0.00752156508235962
TXN,0.01376919700520858
TCOM,0.0008355121249702326
ULTA,0.0031439623907292993
VRSN,0.008751431216894092
VRSK,0.0058582226153091775
VRTX,0.008288959715888408
WBA,0.00892901253923054
WDAY,0.0038040704261795666
WDC,0.0
XEL,0.0022456943612091224
